"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2017","97.45","97.53","98.08","97.36","38.16K","0.23%"
"Jan 02, 2017","97.23","96.33","97.31","96.33","51.10K","0.69%"
"Dec 30, 2016","96.56","96.14","96.56","95.91","5.09K","0.38%"
"Dec 29, 2016","96.19","95.97","96.27","95.97","4.61K","-0.23%"
"Dec 28, 2016","96.41","96.47","96.47","96.25","7.02K","-0.02%"
"Dec 27, 2016","96.43","96.38","96.54","96.23","32.54K","0.12%"
"Dec 23, 2016","96.31","96.37","96.39","96.04","3.18K","0.18%"
"Dec 22, 2016","96.14","95.90","96.30","95.90","94.05K","0.00%"
"Dec 21, 2016","96.14","96.19","96.31","95.94","6.50K","-0.14%"
"Dec 20, 2016","96.27","95.76","96.33","95.76","10.02K","0.59%"
"Dec 19, 2016","95.71","95.51","95.75","95.47","24.50K","-0.02%"
"Dec 16, 2016","95.73","95.56","96.19","95.19","32.30K","0.24%"
"Dec 15, 2016","95.50","94.72","95.59","94.72","16.78K","1.23%"
"Dec 14, 2016","94.34","94.77","94.90","94.34","4.96K","-0.81%"
"Dec 13, 2016","95.11","93.97","95.11","93.97","10.38K","1.18%"
"Dec 12, 2016","94.00","94.12","94.14","93.75","8.16K","0.03%"
"Dec 09, 2016","93.97","93.75","94.21","93.44","39.26K","0.38%"
"Dec 08, 2016","93.61","92.56","93.61","92.31","62.84K","1.45%"
"Dec 07, 2016","92.27","92.11","92.27","91.79","43.15K","1.30%"
"Dec 06, 2016","91.09","89.58","91.09","89.58","60.16K","1.46%"
"Dec 05, 2016","89.78","88.34","90.19","88.34","55.16K","1.33%"
"Dec 02, 2016","88.60","88.22","88.81","87.80","8.26K","-0.48%"
"Dec 01, 2016","89.03","89.11","89.52","88.73","57.23K","-0.63%"
"Nov 30, 2016","89.59","89.24","89.95","89.24","27.04K","0.35%"
"Nov 29, 2016","89.28","88.47","89.28","88.47","8.81K","0.79%"
"Nov 28, 2016","88.58","89.25","89.25","88.58","2.47K","-1.07%"
"Nov 25, 2016","89.54","89.28","89.54","89.28","0.57K","0.20%"
"Nov 24, 2016","89.36","89.03","89.36","88.95","17.45K","0.35%"
"Nov 23, 2016","89.05","89.39","89.47","88.77","31.67K","-0.38%"
"Nov 22, 2016","89.39","89.76","89.90","89.39","9.95K","0.31%"
"Nov 21, 2016","89.11","89.15","89.20","88.67","9.20K","0.47%"
"Nov 18, 2016","88.69","89.55","89.55","88.69","15.10K","-0.79%"
"Nov 17, 2016","89.40","88.50","89.40","88.50","2.10K","0.51%"
"Nov 16, 2016","88.95","89.69","89.69","88.44","5.16K","-0.69%"
"Nov 15, 2016","89.57","89.44","89.57","89.09","61.03K","0.41%"
"Nov 14, 2016","89.20","90.05","90.05","88.85","17.04K","0.25%"
"Nov 11, 2016","88.98","90.01","90.01","88.68","38.20K","-0.44%"
"Nov 10, 2016","89.37","90.72","90.91","88.93","85.15K","-0.36%"
"Nov 09, 2016","89.69","86.27","89.69","86.20","68.68K","1.20%"
"Nov 08, 2016","88.63","88.27","88.67","88.11","86.22K","0.48%"
"Nov 07, 2016","88.21","87.92","88.28","87.70","40.02K","1.78%"
"Nov 04, 2016","86.67","86.83","86.83","86.21","32.22K","-0.47%"
"Nov 03, 2016","87.08","87.14","87.93","87.08","12.62K","-0.26%"
"Nov 02, 2016","87.31","87.83","88.03","87.31","12.42K","-1.43%"
"Nov 01, 2016","88.58","90.08","90.08","88.58","5.11K","-1.15%"
"Oct 31, 2016","89.61","89.78","89.78","89.41","29.07K","-0.75%"
"Oct 28, 2016","90.29","89.78","90.34","89.44","89.77K","-0.13%"
"Oct 27, 2016","90.41","89.90","90.55","89.89","37.41K","0.11%"
"Oct 26, 2016","90.31","90.39","90.39","89.69","10.40K","-0.21%"
"Oct 25, 2016","90.50","90.98","90.98","90.50","76.36K","-0.15%"
"Oct 24, 2016","90.64","91.00","91.03","90.64","39.87K","0.61%"
"Oct 21, 2016","90.09","90.25","90.29","89.75","6.61K","-0.04%"
"Oct 20, 2016","90.13","89.73","90.44","89.50","21.88K","0.61%"
"Oct 19, 2016","89.58","89.36","89.72","89.08","5.21K","0.32%"
"Oct 18, 2016","89.29","89.03","89.35","89.03","25.76K","1.33%"
"Oct 17, 2016","88.12","88.42","88.49","88.03","3.92K","-0.55%"
"Oct 14, 2016","88.61","87.56","88.99","87.56","18.39K","1.57%"
"Oct 13, 2016","87.24","87.27","87.32","86.62","19.50K","-1.04%"
"Oct 12, 2016","88.16","88.44","88.51","88.05","23.16K","-0.26%"
"Oct 11, 2016","88.39","88.62","89.25","88.39","12.89K","-0.53%"
