"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 30, 2017","113.50","113.65","114.60","113.40","95.22K","-0.04%"
"Nov 29, 2017","113.54","114.57","114.76","113.49","24.23K","-0.02%"
"Nov 28, 2017","113.56","113.44","113.59","112.91","20.95K","0.23%"
"Nov 27, 2017","113.30","113.13","114.06","113.07","12.90K","-0.36%"
"Nov 24, 2017","113.71","113.07","114.31","113.07","23.28K","0.61%"
"Nov 23, 2017","113.02","112.55","113.41","112.55","22.68K","-0.26%"
"Nov 22, 2017","113.32","114.56","114.59","113.32","12.89K","-1.00%"
"Nov 21, 2017","114.47","113.34","114.81","113.34","19.64K","0.71%"
"Nov 20, 2017","113.66","112.39","113.77","112.39","57.77K","0.57%"
"Nov 17, 2017","113.02","113.74","113.80","112.92","21.22K","-0.38%"
"Nov 16, 2017","113.45","113.33","113.67","113.12","37.03K","0.50%"
"Nov 15, 2017","112.89","112.71","112.89","111.82","26.64K","-0.41%"
"Nov 14, 2017","113.35","114.08","114.19","113.21","11.66K","-0.44%"
"Nov 13, 2017","113.85","114.45","114.45","112.78","54.41K","-0.26%"
